user_id,1,2,3,4,5,6,7,8,9,10,11,12
7356593,0,0,0,0,0,0,0,0,0,0,0,0
5493508,0,0,0,0,0,0,0,0,0,0,0,0
6575356,0,0,0,0,0,0,0,0,0,0,0,0
6575237,0,0,0,0,0,0,0,0,0,0,0,0
6584712,0,0,0,0,0,0,0,0,0,0,0,0
6575289,0,0,0,0,0,0,0,0,0,0,0,0
7378655,0,0,0,0,0,0,0,0,0,0,0,0
6574896,0,0,0,0,0,0,0,0,0,0,0,0
6574862,0,0,0,0,0,0,0,0,0,0,0,0
5026272,0,0,0,0,0,0,0,0,0,0,0,0
7358080,0,0,0,5,0,3,2,1,1,0,0,0
6568523,0,0,0,0,0,0,0,0,0,0,0,0
7410562,0,0,0,0,0,0,0,0,0,0,0,0
5727974,0,0,0,0,0,0,0,0,0,0,0,0
6564444,0,0,0,0,0,0,0,0,0,0,0,0
7404240,0,0,0,0,0,0,0,0,0,0,0,0
6562219,0,0,0,0,0,0,0,0,0,0,0,0
6568201,0,0,0,0,0,0,0,0,0,0,0,0
6558286,0,0,0,0,0,0,0,0,0,0,0,0
6558217,0,0,0,0,0,0,0,0,0,0,0,0
6566022,0,0,0,0,0,0,0,0,0,0,0,0
6560208,0,0,0,0,0,0,0,0,0,0,0,0
7368788,0,0,0,0,0,0,0,0,0,0,0,0
6571702,0,0,0,0,0,0,0,0,0,0,0,0
6574996,0,0,0,0,0,0,0,0,0,0,0,0
6584681,0,0,0,0,0,0,0,0,0,0,0,0
7347329,0,0,0,0,0,0,0,0,0,0,0,0
5719669,0,0,0,0,0,0,0,0,0,0,0,0
5724093,0,0,0,0,0,0,0,0,0,0,0,0
5719672,0,0,0,0,0,0,0,0,0,0,0,0
5719696,0,0,0,0,0,0,0,0,0,0,0,0
6508970,0,0,0,0,0,0,0,0,0,0,0,0
1301333,0,0,0,0,0,0,0,0,0,0,0,0
6571752,0,0,0,0,0,0,0,0,0,0,0,0
7429579,0,0,0,0,0,0,0,0,0,0,0,0
5029407,0,0,0,0,0,0,0,0,0,0,0,0
1119415,0,0,0,0,0,0,0,0,0,0,0,0
6557580,0,0,0,0,0,0,0,0,0,0,0,0
1998804,0,0,0,0,0,0,0,0,0,0,0,0
6517910,0,0,0,0,0,0,0,0,0,0,0,0
7342119,0,0,0,0,0,0,0,0,0,0,0,0
7395784,0,0,0,0,0,0,0,0,0,0,0,0
7405220,0,0,0,0,0,0,0,0,0,0,0,0
7386055,0,0,0,0,0,0,0,0,0,0,0,0
6575368,0,0,0,0,0,0,0,0,0,0,0,0
6517995,0,0,0,0,0,0,0,0,0,0,0,0
6571706,0,0,0,0,0,0,0,0,0,0,0,0
2305954,0,0,0,0,0,0,0,0,0,0,0,0
6572339,0,0,0,0,0,0,0,0,0,0,0,0
1571369,0,0,0,0,0,0,0,0,0,0,0,0
6574970,0,0,0,0,0,0,0,0,0,0,0,0
7342114,0,0,0,0,0,0,0,0,0,0,0,0
6574497,0,0,0,0,1,0,0,0,0,0,0,0
6574950,0,0,0,0,0,0,0,0,0,0,0,0
5720277,0,0,0,0,0,0,0,0,0,0,0,0
6518068,0,0,0,0,0,0,0,0,0,0,0,0
6575981,0,0,0,0,0,0,0,0,0,0,0,0
5490358,0,0,0,0,0,0,0,0,0,0,0,0
6564253,0,0,0,0,0,0,0,0,0,0,0,0
7409037,0,0,0,0,0,0,0,0,0,0,0,0
7394673,0,0,0,0,0,0,0,0,0,0,0,0
