user_id,1,2,3,4,5,6,7,8,9,10,11,12
151690,105,71,24,42,25,47,38,9,38,6,19,91
1562654,50,10,27,18,35,13,34,8,62,29,13,0
695673,114,201,48,9,161,56,51,70,40,19,19,13
50398,14,119,63,66,54,27,11,0,36,19,142,18
0,0,0,0,0,0,0,0,0,0,0,0,0
630743,17,6,1,1,14,6,0,0,1,0,0,0
1134463,0,0,0,0,0,0,0,0,0,0,0,0
827682,0,0,0,0,0,0,0,0,0,0,0,0
886859,4,4,0,4,0,0,1,0,2,2,97,4
1351573,36,154,5,57,137,0,20,1,0,0,0,2
5225162,0,0,0,0,0,0,0,0,0,0,0,0
487067,0,0,0,0,0,0,0,0,0,0,0,0
539358,25,16,0,0,0,0,0,0,0,0,0,0
1777753,0,0,0,0,1,0,0,0,0,0,0,0
41898282,0,0,0,0,0,0,0,0,0,0,0,0
18632831,12,10,0,9,30,6,6,0,0,0,0,0
360576,0,0,6,24,8,0,30,9,0,0,0,0
