0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
5518576,0.8040540540540541,0.008522727272727272,0.2015625,0.0,0.0,0.942667145938174,0.42706221269718414,0.8832761763524577,0.0,0.011363636363636364,0.003125,0.0,0.0,0.3015815959741193,0.3122544250870912,0.6074087805480891,0.0,0.0,0.003125,0.0,0.0,0.2739036664270309,0.22455336584699073,0.4289863132202552,0.0,0.0,0.0015625,0.0,0.0,0.4358375269590223,0.18958110693265215,0.6923409645626719,0.0,0.0,0.0,0.0,0.0,0.38317757009345793,0.17454504281647504,0.7649457781073316,0.0,0.0,0.0,0.0,0.0,0.38263838964773544,0.2667462020130922,0.47857385608799086,0.0,0.0,0.0,0.0,0.0,0.2654565061107117,0.19467592254943902,0.42305434547532983,0.0,0.0,0.0,0.0,0.0,0.3493889288281812,0.22266702576918393,0.3185034139710199,0.0,0.0,0.0,0.0,0.0,0.26869158878504673,0.19025252415392369,0.46621558995272966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0078125,0.0,0.0,0.0,0.0,0.0,-1
5719707,0.0,0.0,0.0015625,0.0,0.0,0.0016175413371675054,0.003520163566987991,0.0034912101832112953,0.0,0.0,0.003125,0.0,0.0,0.007728253055355859,0.0013907492731292921,0.011462291840454783,0.0022522522522522522,0.0,0.0390625,0.08333333333333333,0.1,0.003235082674335011,0.019134539925055254,0.013099762103376896,0.006756756756756757,0.0,0.00625,0.125,0.15,0.002156721782890007,0.0007055820278930658,0.005715698087558316,0.0022522522522522522,0.0,0.00625,0.16666666666666666,0.1,0.0014378145219266715,0.019845865132581363,0.003923749497945438,0.0045045045045045045,0.0,0.0,0.08333333333333333,0.05,0.0025161754133716753,0.00013507673278503193,0.004201810485988815,0.0022522522522522522,0.0,0.0,0.08333333333333333,0.1,0.004852624011502516,0.0007798257325139287,0.012574535792628294,0.0022522522522522522,0.0,0.0,0.16666666666666666,0.2,0.003953989935298346,0.0006776994714934732,0.007754811999876417,0.013513513513513514,0.0,0.0265625,0.25,0.3,0.0050323508267433505,0.015110438416164561,0.010751691537677265,0.0,0.0,0.0,0.041666666666666664,0.05,0.003953989935298346,0.0002634221487460732,0.007816603330552724,0.0022522522522522522,0.0,0.0015625,0.041666666666666664,0.05,0.0016175413371675054,4.271891951911114e-05,0.003707479840578367,0.0,0.0,0.0375,0.08333333333333333,0.1,0.005571531272465852,0.0029791365381262947,0.012450953131275682,-1
6584974,0.01126126126126126,0.0,0.003125,0.20833333333333334,0.25,0.0005391804457225018,0.013454029863079251,0.0018228442549510305,0.0045045045045045045,0.0,0.0,0.20833333333333334,0.2,0.0008986340762041696,3.6258325062580897e-06,0.0007106003027775203,0.0045045045045045045,0.0,0.0046875,0.16666666666666666,0.15,0.0005391804457225018,0.00016092640372066596,0.0020391139123181017,0.0045045045045045045,0.0,0.0,0.08333333333333333,0.1,0.0,0.0,0.0005252263107486019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015625,0.0,0.0,0.0,0.0,0.0,0.006756756756756757,0.0,0.0,0.125,0.15,0.0008986340762041696,0.0,0.001637470262922112,0.006756756756756757,0.0,0.0,0.08333333333333333,0.1,0.00017972681524083394,0.0,0.00024716532270522445,0.0022522522522522522,0.0,0.0,0.08333333333333333,0.1,0.0005391804457225018,0.0,0.0006797046374393673,0.0045045045045045045,0.0,0.0015625,0.125,0.15,0.0003594536304816679,1.2464770445397785e-05,0.0005561219760867551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022522522522522522,0.0,0.0,0.25,0.2,0.0008986340762041696,0.0,0.0015447832669076528,-1
7352110,0.0022522522522522522,0.0,0.0015625,0.041666666666666664,0.05,0.0,0.0,0.0,0.013513513513513514,0.002840909090909091,0.015625,0.375,0.35,0.0,0.0002004049423816078,0.0008650786294682856,0.0045045045045045045,0.0,0.0,0.16666666666666666,0.1,0.0,0.0,0.00027806098804337753,0.01126126126126126,0.002840909090909091,0.0,0.375,0.45,0.00017972681524083394,0.0,0.0,0.006756756756756757,0.002840909090909091,0.0,0.3333333333333333,0.35,0.0,0.0,0.00012358266135261222,0.01126126126126126,0.0,0.003125,0.375,0.4,0.00017972681524083394,0.0,0.00012358266135261222,0.006756756756756757,0.0,0.0,0.125,0.15,0.0003594536304816679,6.495289810256913e-05,3.0895665338153056e-05,0.0,0.0,0.0015625,0.08333333333333333,0.0,0.0,0.0,0.0005252263107486019,0.006756756756756757,0.0,0.0,0.20833333333333334,0.1,0.00017972681524083394,0.0,0.0,0.006756756756756757,0.0,0.0,0.2916666666666667,0.35,0.0,0.0,0.00040164364939598976,0.0022522522522522522,0.0,0.0,0.08333333333333333,0.1,0.0,0.0,0.0,0.0022522522522522522,0.0,0.0,0.2916666666666667,0.15,0.0003594536304816679,0.0,0.00024716532270522445,-1
6575338,0.0,0.0,0.0015625,0.0,0.0,0.00017972681524083394,0.0025604903427642943,0.002162696573670714,0.006756756756756757,0.002840909090909091,0.021875,0.3333333333333333,0.35,0.004313443565780014,0.009342746188665908,0.007044211697098897,0.01126126126126126,0.005681818181818182,0.0078125,0.2916666666666667,0.3,0.004672897196261682,1.7670951948188844e-05,0.010288256557604968,0.0022522522522522522,0.0,0.0,0.041666666666666664,0.0,0.0005391804457225018,0.0,0.0013594092748787346,0.0022522522522522522,0.005681818181818182,0.003125,0.08333333333333333,0.1,0.0003594536304816679,0.0,0.0006797046374393673,0.0045045045045045045,0.002840909090909091,0.0,0.08333333333333333,0.1,0.0005391804457225018,0.0,0.00030895665338153056,0.0045045045045045045,0.002840909090909091,0.00625,0.125,0.15,0.002156721782890007,0.01045489267364875,0.00404733215929805,0.009009009009009009,0.0,0.0078125,0.25,0.3,0.0005391804457225018,0.013324219851115066,0.0018846355856273365,0.015765765765765764,0.002840909090909091,0.015625,0.25,0.3,0.0,0.0006715509283998425,0.00033985231871968365,0.0022522522522522522,0.002840909090909091,0.0015625,0.125,0.15,0.0003594536304816679,0.0,0.0007414959681156733,0.0,0.002840909090909091,0.0015625,0.125,0.05,0.0,0.0,0.0,0.0022522522522522522,0.0,0.0015625,0.16666666666666666,0.1,0.0007189072609633358,2.325800030453491e-05,0.0012049309481879692,-1
6575161,0.0022522522522522522,0.0,0.0140625,0.16666666666666666,0.1,0.00017972681524083394,0.005801632141429875,0.0004943306454104489,0.009009009009009009,0.0,0.00625,0.3333333333333333,0.35,0.00017972681524083394,0.008778140497650836,0.0005252263107486019,0.009009009009009009,0.0,0.0,0.4583333333333333,0.5,0.00017972681524083394,0.0,0.0004943306454104489,0.013513513513513514,0.0,0.0015625,0.4166666666666667,0.35,0.0005391804457225018,4.8290966777079855e-06,0.0012667222788642753,0.006756756756756757,0.0,0.0015625,0.20833333333333334,0.25,0.0003594536304816679,0.00011469431027523597,0.0006179133067630611,0.009009009009009009,0.0,0.0,0.16666666666666666,0.1,0.00017972681524083394,0.0,0.0004325393147341428,0.0,0.0,0.0,0.08333333333333333,0.1,0.0008986340762041696,0.0,0.0020082182469799486,0.0022522522522522522,0.0,0.003125,0.041666666666666664,0.05,0.0003594536304816679,0.0,0.00024716532270522445,0.0045045045045045045,0.0,0.015625,0.0,0.0,0.0010783608914450035,0.010391054803510921,0.0029350882071245404,0.0022522522522522522,0.0,0.0,0.20833333333333334,0.25,0.0003594536304816679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005561219760867551,0.0,0.0,0.0,0.16666666666666666,0.15,0.0003594536304816679,0.0,0.0005252263107486019,-1
6574899,0.006756756756756757,0.0,0.003125,0.16666666666666666,0.15,0.006110711718188354,0.0022392643141584782,0.013130657768715049,0.0022522522522522522,0.0,0.003125,0.125,0.1,0.009525521207764199,0.0013671660846340133,0.017023511601322334,0.0022522522522522522,0.0,0.0015625,0.125,0.1,0.009345794392523364,0.000721791287051719,0.019865912812432416,0.0045045045045045045,0.002840909090909091,0.0,0.125,0.15,0.008806613946800863,0.0024099499850800533,0.019433373497698272,0.006756756756756757,0.002840909090909091,0.0015625,0.08333333333333333,0.1,0.0034148094895758447,0.002365862736952954,0.007847498995890876,0.0022522522522522522,0.0,0.0,0.08333333333333333,0.1,0.005391804457225018,0.0038339449283948572,0.008527203633330243,0.0,0.0,0.0,0.041666666666666664,0.05,0.00826743350107836,0.0035551311984556608,0.016560076621250037,0.0045045045045045045,0.0,0.0,0.08333333333333333,0.1,0.006110711718188354,0.00216778360238916,0.010782587203015417,0.0045045045045045045,0.0,0.0046875,0.125,0.15,0.010064701653486701,0.005883271253439776,0.017270676924027558,0.0,0.0,0.0,0.0,0.0,0.010424155283968369,0.004489515332851757,0.015602310995767294,0.0,0.0,0.0,0.0,0.0,0.0066498921639108555,0.004365435432088861,0.013068866438038743,0.0,0.0,0.0,0.125,0.05,0.009705248023005032,0.005653232301535352,0.02063830444588624,-1
6574948,0.009009009009009009,0.008522727272727272,0.0,0.16666666666666666,0.2,0.0003594536304816679,1.0722383178836807e-05,0.0005870176414249081,0.0045045045045045045,0.005681818181818182,0.0,0.08333333333333333,0.1,0.0005391804457225018,0.0,0.0017610529242747242,0.0045045045045045045,0.008522727272727272,0.003125,0.16666666666666666,0.15,0.002336448598130841,0.0028544594692002626,0.00636450705965953,0.006756756756756757,0.008522727272727272,0.0,0.125,0.15,0.00017972681524083394,0.0,0.0,0.0022522522522522522,0.002840909090909091,0.0,0.041666666666666664,0.05,0.0012580877066858376,0.0,0.003274940525844224,0.0022522522522522522,0.002840909090909091,0.0,0.041666666666666664,0.05,0.0003594536304816679,0.0,0.0,0.0045045045045045045,0.005681818181818182,0.0,0.08333333333333333,0.1,0.0,0.0,0.0006179133067630611,0.0022522522522522522,0.002840909090909091,0.0,0.041666666666666664,0.05,0.0003594536304816679,5.499163431793141e-06,0.0007414959681156733,0.0022522522522522522,0.0,0.0015625,0.0,0.0,0.0008986340762041696,0.00023943326131769648,0.0017301572589365711,0.0045045045045045045,0.008522727272727272,0.0,0.125,0.15,0.0014378145219266715,0.0,0.0008650786294682856,0.0,0.0,0.0015625,0.0,0.0,0.00017972681524083394,0.0,0.0003707479840578367,0.0,0.0,0.0,0.0,0.0,0.0008986340762041696,0.0,0.00015447832669076528,-1
6560296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022522522522522522,0.0,0.0078125,0.08333333333333333,0.1,0.00017972681524083394,0.00030699072555862554,0.0008959742948064386,0.0022522522522522522,0.0,0.0,0.041666666666666664,0.05,0.0003594536304816679,0.0,0.0,0.0022522522522522522,0.0,0.0,0.041666666666666664,0.05,0.00017972681524083394,0.0,0.001575678932245806,0.0045045045045045045,0.0,0.003125,0.08333333333333333,0.1,0.0005391804457225018,0.0,0.0015447832669076528,0.0,0.0,0.0,0.08333333333333333,0.1,0.0,0.0,0.0,0.006756756756756757,0.0,0.0,0.125,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.05,0.0010783608914450035,0.0,0.0011122439521735101,0.006756756756756757,0.0,0.0,0.16666666666666666,0.15,0.0,0.0,0.00030895665338153056,0.0022522522522522522,0.0,0.0,0.08333333333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.05,0.0,0.0,0.0,-1
6575241,0.0045045045045045045,0.0,0.0015625,0.08333333333333333,0.1,0.0010783608914450035,0.0,0.0019773225816417956,0.01126126126126126,0.0,0.0015625,0.375,0.3,0.0005391804457225018,0.00027638128491769254,0.0021009052429944077,0.0045045045045045045,0.0,0.0,0.16666666666666666,0.2,0.0003594536304816679,0.00021768449032256095,0.0007414959681156733,0.006756756756756757,0.0,0.0015625,0.08333333333333333,0.1,0.0,0.0,0.0,0.0022522522522522522,0.0,0.003125,0.16666666666666666,0.15,0.0,2.7308169113151424e-05,0.00018537399202891834,0.013513513513513514,0.0,0.0,0.20833333333333334,0.25,0.0008986340762041696,4.4266719545656546e-06,0.0024407575617140915,0.009009009009009009,0.0,0.003125,0.25,0.25,0.0025161754133716753,0.008460700263117172,0.003892853832607285,0.01126126126126126,0.0,0.0,0.20833333333333334,0.25,0.002695902228612509,0.0021603152432856936,0.005005097784780795,0.013513513513513514,0.0,0.0015625,0.2916666666666667,0.3,0.003235082674335011,0.02431919379471324,0.003800166836592826,0.0022522522522522522,0.0,0.0015625,0.08333333333333333,0.1,0.004313443565780014,0.001862632411540696,0.007445855346494887,0.0,0.0,0.0,0.0,0.0,0.0016175413371675054,8.543783903822228e-05,0.0035530015138876014,0.0022522522522522522,0.0,0.003125,0.125,0.1,0.0035945363048166786,0.0002885714852599701,0.006580776717026601,-1
