user_id,1,2,3,4,5,6,7,8,9,10,11,12
7356593,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
5493508,0,0,0,0,0,0,0,0,0,0,0,0.0
6575356,0,0.0,0.0,0.0,0.0,4.31140675043114e-05,2.4541884816753928e-05,0.0,0.0001283068783068783,5.4847113670643074e-05,0,0.0
6575237,0.0,0.0,0,0.0,0.00015723270440251572,0.0,0.0,5.72098152743314e-05,0,0,0,0.0
6584712,0,0,0,0,0,0,0,0,0,0,0,0.0
6575289,0.0,0,0.0,0.006604506604506604,0,0,0.0,0.0,0.0,1.3777900248002205e-05,0,5.262188544215539e-06
7378655,0,3.5796105383734245e-05,0.0,0.0,0,0,0,0,0,0,0.0,0.0
6574896,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.8915105250983114e-05,0.0
6574862,0,0,0,0,0,0,0,0,0,0,0.0,0.00011671335200746963
5026272,0,0,0,0,0,0,0,0,0,0,0,0
7358080,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,7.925669414232062e-05
6568523,0,0.0002100883841251221,0.0,0.0,1.592229918000159e-05,0.0,0.0,0.03221199085898641,0.0,0.0034309795951254474,0.0025132888511047455,5.2328623757195185e-05
7410562,0,0,0,0,0,0,0,0,0,0,0,0
5727974,0.018220461708833808,0.019007538673108025,0.03325359480378651,0.02513111888111888,0.018318457755077476,0.012594196173101624,0.0063149078726968165,0.0028482912257110572,0.018254801852945063,0.006928731077256842,0.008966902347139389,0.012081620132176611
6564444,0,0,0,0,0,0,0,0,0,0,0,0
7404240,0,0,0,0,0,0,0,0,0,0,0,0.0
6562219,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
6568201,1.3251176041873716e-05,0.0,0.0,0.0,9.84930562395351e-05,3.088275929327244e-05,3.350083752093802e-05,0.0,0.0010119964306585059,1.1022320198401765e-05,0.0,0.009464046096771647
6558286,0.0,0.0,3.346720214190093e-05,0.0,0.0,0.001010722786264757,0.0,0.0,0.0,0,0,0.0
6558217,0.0,9.975559878298169e-05,0.0003219278881530537,7.284382284382284e-05,0,0.004087858987449385,2.9313232830820767e-05,0.006837520994459051,0.006986498924281198,0.00014880132267842383,0.0,5.643697213671166e-05
6566022,0.0,0.00023691954710958147,6.099686301847333e-05,4.856254856254856e-05,0.0,0.0,0.0,0.0,0.0007993125059547574,3.214843391200514e-05,0,0.0
6560208,0,0,0,0,0,0,0,0,0,0.0004703247480403135,0.00017929069653207586,6.455532771322245e-05
7368788,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,9.027307605506657e-06
6571702,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.7884288652418852e-05
6574996,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
6584681,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
7347329,0,0,0,0,0,0.0,3.0056205103543624e-05,0.0,0.0,0.0,0.0,0.0
5719669,0.013206595299618552,0.008494367371368718,0.00993896164251689,0.01107226107226107,0.014611444893135038,0.008231396894782944,0.002154103852596315,0.0022078966958529542,0.002065394926371815,0.003495256465771759,0.0010544333814099212,5.13063383061015e-05
5724093,0.017573785209291887,0.014065163241069744,0.015492823132798109,0.011885228592545666,0.012002551439171156,0.007997869010754837,0.006256441277949545,0.0007453644705928238,0.0012736386420596946,0.000652130625248905,0.00038629062736205593,0.0
5719672,0.0006857483601669649,7.481669908723627e-05,0,0.0,9.849305623953512e-05,0.00014797988828026373,0.00016331658291457283,0.00011493686682101045,0.0010377008095537672,0.00010287498851841646,0.00026012453462094976,0.0
5719696,0,0,0,0,0,0,0,0,0,0,0,0.0
6508970,0,0,0,0,0,0,0,0,0,0,0,0.0
1301333,0,0,0,0,0,0,0,0,0,0,0,0
6571752,0,0,0,0,0,0,0,0,0.0025441252647135015,0.0,0,0.0
7429579,0,0,0,0,0,0,0,0,0,0,0,0.0
5029407,0,0,0,0,0,0,0,0,0,0,0,0
1119415,0,0,0,0,0,0,0,0,0,0,0,0.0
6557580,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
1998804,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
6517910,0.0,5.049938278532152e-05,2.5875899187496765e-05,0,0,0,0,0.0,0.0,0.0,0.0,6.321032603886171e-06
7342119,0,3.685277317118113e-05,0,0.0,0.00016191224917640009,6.563329143974305e-05,0,0.0,0.0,0,0,0.0
7395784,0,0,0,0,0,0,0,0,0,0,0,0.0
7405220,0,0,0,0,0.0,2.3487962419260132e-05,0,0,0,0,0,0.0
7386055,0,0,0,0,0,0,0,0,0,0,0,0.0
6575368,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.185266832001469e-06,0,0,0.0
6517995,0,0,0,0,0,0,0,0,0,0,0.0,0.0
6571706,0,0,0,0,0,0,0,0,0,0,0,0.0
2305954,0,0,0,0,0,0,0,0,0,0,0,0
6572339,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1571369,0,0,0,0,0,0,0,0,0,0,0,0.0
6574970,7.79696697984484e-06,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0
7342114,0,0.0,0.00017946355956115453,0.0,0.0,2.844464671748777e-05,0.00460319454414932,0.0004890290024027278,0.0003183761516769976,0.0,0.0,0.0
6574497,0,0,0,0,0,0,0,0.0006971784776902886,1.9876764062810574e-05,0.0,0.0,0.0
6574950,1.0514583727630224e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
5720277,0,0,0,0,0.0,0,0,0,0,0,0,0.0
6518068,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0
6575981,0,0,0,0,0,0,0.0,0,0.0,0.0,0.00011612783351913787,3.622400927334637e-05
5490358,0,0,0,0,0,0,0,0,0,0,0,0
6564253,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
7409037,0,0,0,0,0,0,0,0,0,0,0,0.0
7394673,0,0,0.0,0.0,0,4.8875855327468224e-05,0,0.0,4.171754171754172e-05,0,0,0.0
7362853,0,0,0,0,0,0,0,0,0,0,0,0
7455964,0,0,0,0.0,0.0,6.248461917066567e-05,0.0,0.00011377081144523005,4.364307446755449e-05,0.0,4.3706293706293706e-05,2.7359182288759757e-05
7389039,0,0,0,0,0,0,0,0,0,0,0,0
6584668,0,3.6591315661083104e-05,0.00034780578898225954,0.0,0.0001080246913580247,1.8986861092124248e-05,0,0,0,0,0.0,0.0
6568539,0,0,0,0,0,0.0,0.0,0,1.8637592023110617e-05,0.0,3.881987577639752e-05,0.0
6579775,0.0,5.896443707388981e-05,0.00034763686543003473,0.0,0,0.0,0.00014997818499127397,5.1274162949289855e-05,0,6.855889208830384e-06,0.0,0.0
7388980,0,0,0,0,0,0,0,0,0,0,0,0.0
7342111,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.000122708410751889,7.2448018546692744e-06
7342120,0.0,8.146712604076944e-05,0.0,0,0,0.00024168461354391003,0.0,0.0,0.0,0.0,0.0,0
5512830,0,0,0,0,0,0,0,0,0,0,0,0.0
6579652,0.0,3.106265337185102e-05,0,0,0.0,0.0,0,9.601905017955563e-06,0.0,0.0,9.660715665816523e-06,0.0
6585092,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0
6557631,0,0,0,0,0,0,0,0,0,0,0.0,0
7379671,0,0.0,0,0,0,0,0,0,0,0,0,0.0
6571739,0,0,8.65171650055371e-06,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
1547209,0,0,0,0,0,0,0,0,0,0,0,0
2058270,0,0,0,0,0,0,0,0,0,0,0,0.0
7471561,0.0,0,0.0,0.0,4.461832084121011e-05,0.0,0.0,1.068319000053416e-05,0.0,0.0,3.034095649865362e-05,0.0
7535832,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
7388798,0.0012600539997800273,0.00018231854145166838,0.0015954191799982516,0.0015584333142893419,0.0010662420996767502,0.0016055967841682127,0.0006698002350176263,0.0006089999114181945,0,0,0.0,0.0
7380997,0,0,0,0,0,0,0,0,0,0,0,0
7482002,0,0,0,0,0,0,0,0,0,0,0,0
6575154,0,0,0,0,0.0,0,0,0,0,0,0,0
